"SERVICE_DATE","VEHICLE_NUMBER","ROUTE_NUMBER","DIRECTION","TRIP_NUMBER","TRAIN","LOCATION_ID","PUBLIC_LOCATION_DESCRIPTION","ARRIVE_TIME","LEAVE_TIME","ONS"
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1375,SE Division & 12th Ave,71723,71748,3
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1375,SE Division & 12th Ave,72265,72287,1
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1375,SE Division & 12th Ave,72833,72853,1
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1375,SE Division & 12th Ave,73173,73173,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1375,SE Division & 12th Ave,74047,74061,1
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1375,SE Division & 12th Ave,74600,74600,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1375,SE Division & 12th Ave,75307,75332,2
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1375,SE Division & 12th Ave,76396,76413,1
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1375,SE Division & 12th Ave,77180,77202,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1375,SE Division & 12th Ave,77687,77712,2
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1375,SE Division & 12th Ave,78450,78479,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1379,SE Division & 122nd Ave,73152,73188,6
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1379,SE Division & 122nd Ave,73723,73988,1
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1379,SE Division & 122nd Ave,74298,74316,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1379,SE Division & 122nd Ave,74603,74624,1
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1379,SE Division & 122nd Ave,75431,75449,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1379,SE Division & 122nd Ave,76113,76134,2
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1379,SE Division & 122nd Ave,76699,76722,2
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1379,SE Division & 122nd Ave,78089,78126,3
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1379,SE Division & 122nd Ave,78404,78427,1
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1379,SE Division & 122nd Ave,79317,79346,1
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1379,SE Division & 122nd Ave,79964,80008,1
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1381,SE Division & 122nd Ave,66986,67013,2
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1381,SE Division & 122nd Ave,67148,67171,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1381,SE Division & 122nd Ave,67994,68027,0
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1381,SE Division & 122nd Ave,68625,68661,3
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1381,SE Division & 122nd Ave,69207,69262,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1381,SE Division & 122nd Ave,70119,70142,2
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1381,SE Division & 122nd Ave,70876,70893,1
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1381,SE Division & 122nd Ave,71683,71683,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1381,SE Division & 122nd Ave,72429,72484,2
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1381,SE Division & 122nd Ave,73074,73090,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1381,SE Division & 122nd Ave,73136,73153,1
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1381,SE Division & 122nd Ave,74118,74148,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1386,SE Division & 130th Ave,73289,73310,1
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1386,SE Division & 130th Ave,74041,74063,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1386,SE Division & 130th Ave,74370,74370,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1386,SE Division & 130th Ave,74688,74701,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1386,SE Division & 130th Ave,75526,75526,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1386,SE Division & 130th Ave,76187,76205,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1386,SE Division & 130th Ave,76812,76839,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1386,SE Division & 130th Ave,78192,78209,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1386,SE Division & 130th Ave,78500,78500,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1386,SE Division & 130th Ave,79465,79487,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1386,SE Division & 130th Ave,80104,80104,0
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1387,SE Division & 130th Ave,66821,66821,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1387,SE Division & 130th Ave,66844,66900,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1387,SE Division & 130th Ave,67823,67857,0
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1387,SE Division & 130th Ave,68475,68475,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1387,SE Division & 130th Ave,69147,69147,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1387,SE Division & 130th Ave,69953,69953,0
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1387,SE Division & 130th Ave,70819,70819,0
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1387,SE Division & 130th Ave,71578,71612,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1387,SE Division & 130th Ave,72262,72285,1
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1387,SE Division & 130th Ave,72913,72973,1
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1387,SE Division & 130th Ave,73989,74005,0
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1389,SE Division & 136th Ave,73382,73402,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1389,SE Division & 136th Ave,74146,74146,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1389,SE Division & 136th Ave,74415,74435,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1389,SE Division & 136th Ave,74770,74770,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1389,SE Division & 136th Ave,75569,75586,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1389,SE Division & 136th Ave,76242,76242,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1389,SE Division & 136th Ave,76902,76945,1
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1389,SE Division & 136th Ave,78259,78282,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1389,SE Division & 136th Ave,78543,78588,1
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1389,SE Division & 136th Ave,79578,79578,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1389,SE Division & 136th Ave,80143,80143,0
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1396,SE Division & 142nd Ave,66598,66598,0
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1396,SE Division & 142nd Ave,66609,66621,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1396,SE Division & 142nd Ave,66704,66704,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1396,SE Division & 142nd Ave,67683,67703,2
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1396,SE Division & 142nd Ave,68314,68314,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1396,SE Division & 142nd Ave,68995,69009,1
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1396,SE Division & 142nd Ave,69789,69813,3
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1396,SE Division & 142nd Ave,70660,70680,1
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1396,SE Division & 142nd Ave,71436,71458,2
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1396,SE Division & 142nd Ave,72160,72160,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1396,SE Division & 142nd Ave,72803,72803,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1396,SE Division & 142nd Ave,73865,73885,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1409,SE Division & 157th Ave,73584,73613,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1409,SE Division & 157th Ave,74357,74357,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1409,SE Division & 157th Ave,74599,74599,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1409,SE Division & 157th Ave,74939,74955,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1409,SE Division & 157th Ave,75795,75795,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1409,SE Division & 157th Ave,76452,76474,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1409,SE Division & 157th Ave,77145,77145,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1409,SE Division & 157th Ave,78491,78491,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1409,SE Division & 157th Ave,78743,78743,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1409,SE Division & 157th Ave,79813,79813,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1409,SE Division & 157th Ave,80361,80379,1
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1416,SE Division & 162nd Ave,66329,66352,1
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1416,SE Division & 162nd Ave,66534,66564,1
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1416,SE Division & 162nd Ave,67418,67447,1
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1416,SE Division & 162nd Ave,68073,68086,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1416,SE Division & 162nd Ave,68777,68808,2
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1416,SE Division & 162nd Ave,69494,69552,2
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1416,SE Division & 162nd Ave,70383,70413,2
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1416,SE Division & 162nd Ave,71181,71218,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1416,SE Division & 162nd Ave,71957,71957,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1416,SE Division & 162nd Ave,72558,72606,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1416,SE Division & 162nd Ave,73638,73657,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1422,SE Division & 174th Ave,73842,73876,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1422,SE Division & 174th Ave,74559,74559,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1422,SE Division & 174th Ave,74747,74747,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1422,SE Division & 174th Ave,75146,75163,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1422,SE Division & 174th Ave,75904,75916,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1422,SE Division & 174th Ave,76662,76684,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1422,SE Division & 174th Ave,77311,77311,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1422,SE Division & 174th Ave,78627,78642,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1422,SE Division & 174th Ave,78870,78870,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1422,SE Division & 174th Ave,79960,79960,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1422,SE Division & 174th Ave,80543,80560,0
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1435,SE Division & 20th Ave,71806,71827,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1435,SE Division & 20th Ave,72348,72367,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1435,SE Division & 20th Ave,72913,72913,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1435,SE Division & 20th Ave,73224,73247,4
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1435,SE Division & 20th Ave,74119,74119,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1435,SE Division & 20th Ave,74709,74709,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1435,SE Division & 20th Ave,75393,75411,3
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1435,SE Division & 20th Ave,76482,76504,1
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1435,SE Division & 20th Ave,77251,77286,1
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1435,SE Division & 20th Ave,77778,77817,1
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1435,SE Division & 20th Ave,78534,78566,2
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1441,SE Division & 26th Ave,71901,71901,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1441,SE Division & 26th Ave,72421,72421,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1441,SE Division & 26th Ave,73033,73054,1
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1441,SE Division & 26th Ave,73322,73336,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1441,SE Division & 26th Ave,74212,74225,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1441,SE Division & 26th Ave,74767,74781,1
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1441,SE Division & 26th Ave,75483,75483,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1441,SE Division & 26th Ave,76656,76673,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1441,SE Division & 26th Ave,77362,77389,3
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1441,SE Division & 26th Ave,77918,77918,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1441,SE Division & 26th Ave,78619,78656,0
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1442,SE Division & 26th Ave,68329,68329,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1442,SE Division & 26th Ave,68616,68638,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1442,SE Division & 26th Ave,69274,69274,0
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1442,SE Division & 26th Ave,69933,69933,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1442,SE Division & 26th Ave,70559,70559,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1442,SE Division & 26th Ave,71333,71333,0
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1442,SE Division & 26th Ave,72000,72000,0
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1442,SE Division & 26th Ave,73093,73117,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1442,SE Division & 26th Ave,73741,73763,2
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1442,SE Division & 26th Ave,74439,74470,2
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1442,SE Division & 26th Ave,75403,75429,0
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1451,SE Division & 34th Ave,72028,72052,3
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1451,SE Division & 34th Ave,72535,72535,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1451,SE Division & 34th Ave,73182,73182,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1451,SE Division & 34th Ave,73429,73451,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1451,SE Division & 34th Ave,74375,74375,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1451,SE Division & 34th Ave,74869,74869,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1451,SE Division & 34th Ave,75600,75617,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1451,SE Division & 34th Ave,76830,76830,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1451,SE Division & 34th Ave,77512,77512,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1451,SE Division & 34th Ave,78055,78090,1
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1451,SE Division & 34th Ave,78785,78805,0
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1452,SE Division & 34th Ave,68167,68167,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1452,SE Division & 34th Ave,68496,68496,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1452,SE Division & 34th Ave,69170,69187,0
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1452,SE Division & 34th Ave,69798,69798,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1452,SE Division & 34th Ave,70420,70420,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1452,SE Division & 34th Ave,71194,71217,0
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1452,SE Division & 34th Ave,71921,71921,0
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1452,SE Division & 34th Ave,72901,72927,4
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1452,SE Division & 34th Ave,73641,73641,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1452,SE Division & 34th Ave,74296,74325,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1452,SE Division & 34th Ave,75282,75302,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1458,SE Division & Cesar Chavez Blvd,72133,72159,2
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1458,SE Division & Cesar Chavez Blvd,72641,72641,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1458,SE Division & Cesar Chavez Blvd,73266,73290,1
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1458,SE Division & Cesar Chavez Blvd,73544,73558,1
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1458,SE Division & Cesar Chavez Blvd,74450,74478,5
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1458,SE Division & Cesar Chavez Blvd,74945,74971,7
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1458,SE Division & Cesar Chavez Blvd,75716,75733,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1458,SE Division & Cesar Chavez Blvd,76896,76925,1
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1458,SE Division & Cesar Chavez Blvd,77596,77617,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1458,SE Division & Cesar Chavez Blvd,78174,78198,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1458,SE Division & Cesar Chavez Blvd,78869,78897,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1477,SE Division & 60th Ave,72370,72389,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1477,SE Division & 60th Ave,72927,72991,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1477,SE Division & 60th Ave,73555,73574,1
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1477,SE Division & 60th Ave,73760,73779,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1477,SE Division & 60th Ave,74731,74750,0
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1477,SE Division & 60th Ave,75228,75248,1
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1477,SE Division & 60th Ave,75939,75939,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1477,SE Division & 60th Ave,77190,77228,4
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1477,SE Division & 60th Ave,77830,77857,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1477,SE Division & 60th Ave,78452,78452,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1477,SE Division & 60th Ave,79094,79094,0
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1497,SE Division & 82nd Ave,72572,72601,3
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1497,SE Division & 82nd Ave,73200,73226,2
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1497,SE Division & 82nd Ave,73772,73789,1
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1497,SE Division & 82nd Ave,73972,74145,1
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1497,SE Division & 82nd Ave,74963,74979,1
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1497,SE Division & 82nd Ave,75514,75563,4
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1497,SE Division & 82nd Ave,76183,76275,3
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1497,SE Division & 82nd Ave,77490,77534,5
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1497,SE Division & 82nd Ave,78042,78042,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1497,SE Division & 82nd Ave,78710,78732,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1497,SE Division & 82nd Ave,79324,79367,3
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1499,SE Division & 82nd Ave,67593,67641,4
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1499,SE Division & 82nd Ave,67700,67718,1
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1499,SE Division & 82nd Ave,68588,68613,3
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1499,SE Division & 82nd Ave,69237,69252,1
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1499,SE Division & 82nd Ave,69676,69838,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1499,SE Division & 82nd Ave,70589,70614,0
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1499,SE Division & 82nd Ave,71341,71429,1
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1499,SE Division & 82nd Ave,72173,72228,3
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1499,SE Division & 82nd Ave,72883,72973,1
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1499,SE Division & 82nd Ave,73621,73647,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1499,SE Division & 82nd Ave,74620,74654,4
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1501,SE Division & 85th Ave,67500,67500,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1501,SE Division & 85th Ave,67601,67601,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1501,SE Division & 85th Ave,68512,68512,0
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1501,SE Division & 85th Ave,69146,69155,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1501,SE Division & 85th Ave,69633,69633,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1501,SE Division & 85th Ave,70532,70559,1
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1501,SE Division & 85th Ave,71227,71247,0
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1501,SE Division & 85th Ave,72134,72134,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1501,SE Division & 85th Ave,72826,72845,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1501,SE Division & 85th Ave,73566,73566,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1501,SE Division & 85th Ave,74508,74535,1
2023-05-18 00:00:00.000,"04516",2,1,1700,260,3398,SW Lincoln & 1st,69173,69173,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,3398,SW Lincoln & 1st,69565,69587,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,3398,SW Lincoln & 1st,70183,70183,0
2023-05-18 00:00:00.000,"04531",2,1,1730,234,3398,SW Lincoln & 1st,70716,70726,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,3398,SW Lincoln & 1st,71314,71314,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,3398,SW Lincoln & 1st,72069,72069,0
2023-05-18 00:00:00.000,"04511",2,1,1760,240,3398,SW Lincoln & 1st,72773,72773,0
2023-05-18 00:00:00.000,"03913",2,1,1770,242,3398,SW Lincoln & 1st,73972,73972,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,3398,SW Lincoln & 1st,74331,74331,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,3398,SW Lincoln & 1st,75163,75163,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,3398,SW Lincoln & 1st,76001,76001,0
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1316,NW Division & Civic Dr,65795,65821,1
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1316,NW Division & Civic Dr,66175,66175,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1316,NW Division & Civic Dr,66827,66852,1
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1316,NW Division & Civic Dr,67567,67567,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1316,NW Division & Civic Dr,68250,68250,0
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1316,NW Division & Civic Dr,68942,68963,2
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1316,NW Division & Civic Dr,69977,69998,1
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1316,NW Division & Civic Dr,70830,70830,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1316,NW Division & Civic Dr,71480,71508,1
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1316,NW Division & Civic Dr,72171,72171,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1316,NW Division & Civic Dr,73062,73082,1
2023-05-18 00:00:00.000,"04516",2,1,1700,260,1334,NW Division & Eastwood Ave,65998,65998,0
2023-05-18 00:00:00.000,"04523",2,1,1710,262,1334,NW Division & Eastwood Ave,66290,66290,0
2023-05-18 00:00:00.000,"04508",2,1,1720,264,1334,NW Division & Eastwood Ave,67009,67031,1
2023-05-18 00:00:00.000,"04531",2,1,1730,234,1334,NW Division & Eastwood Ave,67740,67754,0
2023-05-18 00:00:00.000,"04514",2,1,1740,266,1334,NW Division & Eastwood Ave,68409,68434,3
2023-05-18 00:00:00.000,"04519",2,1,1750,238,1334,NW Division & Eastwood Ave,69151,69151,0
2023-05-18 00:00:00.000,"04511",2,1,1760,240,1334,NW Division & Eastwood Ave,70168,70168,0
2023-05-18 00:00:00.000,"03913",2,1,1770,242,1334,NW Division & Eastwood Ave,70942,70942,0
2023-05-18 00:00:00.000,"04509",2,1,1780,244,1334,NW Division & Eastwood Ave,71654,71669,0
2023-05-18 00:00:00.000,"04527",2,1,1790,246,1334,NW Division & Eastwood Ave,72299,72299,0
2023-05-18 00:00:00.000,"04502",2,1,1800,248,1334,NW Division & Eastwood Ave,73255,73278,1
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1359,SE Division & 101st Ave,72819,72840,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1359,SE Division & 101st Ave,73485,73502,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1359,SE Division & 101st Ave,73998,73998,0
2023-05-18 00:00:00.000,"04531",2,0,1730,234,1359,SE Division & 101st Ave,74311,74311,0
2023-05-18 00:00:00.000,"04514",2,0,1740,266,1359,SE Division & 101st Ave,75205,75231,2
2023-05-18 00:00:00.000,"04519",2,0,1750,238,1359,SE Division & 101st Ave,75892,75892,0
2023-05-18 00:00:00.000,"04511",2,0,1760,240,1359,SE Division & 101st Ave,76443,76443,0
2023-05-18 00:00:00.000,"03913",2,0,1770,242,1359,SE Division & 101st Ave,77738,77763,0
2023-05-18 00:00:00.000,"04509",2,0,1780,244,1359,SE Division & 101st Ave,78205,78205,0
2023-05-18 00:00:00.000,"04527",2,0,1790,246,1359,SE Division & 101st Ave,78966,78966,0
2023-05-18 00:00:00.000,"04502",2,0,1800,248,1359,SE Division & 101st Ave,79642,79660,0
2023-05-18 00:00:00.000,"04516",2,0,1700,260,1370,SE Division & 116th Ave,73001,73021,0
2023-05-18 00:00:00.000,"04523",2,0,1710,262,1370,SE Division & 116th Ave,73633,73652,0
2023-05-18 00:00:00.000,"04508",2,0,1720,264,1370,SE Division & 116th Ave,74099,74161,1
