"SERVICE_DATE","VEHICLE_NUMBER","ROUTE_NUMBER","DIRECTION","TRIP_NUMBER","TRAIN","LOCATION_ID","PUBLIC_LOCATION_DESCRIPTION","ARRIVE_TIME","LEAVE_TIME","ONS"
2023-06-15 00:00:00.000,"04520",2,0,1730,234,1451,SE Division & 34th Ave,73514,73537,0
2023-06-15 00:00:00.000,"04529",2,0,1740,266,1451,SE Division & 34th Ave,74299,74322,2
2023-06-15 00:00:00.000,"04507",2,0,1750,238,1451,SE Division & 34th Ave,75082,75102,0
2023-06-15 00:00:00.000,"04531",2,0,1760,240,1451,SE Division & 34th Ave,76715,76715,0
2023-06-15 00:00:00.000,"04506",2,0,1770,242,1451,SE Division & 34th Ave,76736,76762,1
2023-06-15 00:00:00.000,"04522",2,0,1780,244,1451,SE Division & 34th Ave,77171,77171,0
2023-06-15 00:00:00.000,"04502",2,0,1790,246,1451,SE Division & 34th Ave,78192,78192,0
2023-06-15 00:00:00.000,"04528",2,0,1800,248,1451,SE Division & 34th Ave,78508,78508,0
2023-06-15 00:00:00.000,"04510",2,1,1700,260,1452,SE Division & 34th Ave,67737,67787,1
2023-06-15 00:00:00.000,"04514",2,1,1710,262,1452,SE Division & 34th Ave,68306,68306,0
2023-06-15 00:00:00.000,"04525",2,1,1720,264,1452,SE Division & 34th Ave,69044,69044,0
2023-06-15 00:00:00.000,"04520",2,1,1730,234,1452,SE Division & 34th Ave,69713,69742,0
2023-06-15 00:00:00.000,"04529",2,1,1740,266,1452,SE Division & 34th Ave,70447,70447,0
2023-06-15 00:00:00.000,"04507",2,1,1750,238,1452,SE Division & 34th Ave,71137,71156,0
2023-06-15 00:00:00.000,"04531",2,1,1760,240,1452,SE Division & 34th Ave,72002,72002,0
2023-06-15 00:00:00.000,"04506",2,1,1770,242,1452,SE Division & 34th Ave,72676,72676,0
2023-06-15 00:00:00.000,"04522",2,1,1780,244,1452,SE Division & 34th Ave,73376,73401,0
2023-06-15 00:00:00.000,"04502",2,1,1790,246,1452,SE Division & 34th Ave,74199,74220,2
2023-06-15 00:00:00.000,"04528",2,1,1800,248,1452,SE Division & 34th Ave,74829,74850,0
2023-06-15 00:00:00.000,"04510",2,0,1700,260,1458,SE Division & Cesar Chavez Blvd,71425,71482,1
2023-06-15 00:00:00.000,"04525",2,0,1720,264,1458,SE Division & Cesar Chavez Blvd,73333,73357,2
2023-06-15 00:00:00.000,"04520",2,0,1730,234,1458,SE Division & Cesar Chavez Blvd,73607,73640,0
2023-06-15 00:00:00.000,"04529",2,0,1740,266,1458,SE Division & Cesar Chavez Blvd,74388,74408,2
2023-06-15 00:00:00.000,"04507",2,0,1750,238,1458,SE Division & Cesar Chavez Blvd,75169,75189,0
2023-06-15 00:00:00.000,"04531",2,0,1760,240,1458,SE Division & Cesar Chavez Blvd,76822,76854,1
2023-06-15 00:00:00.000,"04506",2,0,1770,242,1458,SE Division & Cesar Chavez Blvd,76858,76878,0
2023-06-15 00:00:00.000,"04522",2,0,1780,244,1458,SE Division & Cesar Chavez Blvd,77238,77261,3
2023-06-15 00:00:00.000,"04502",2,0,1790,246,1458,SE Division & Cesar Chavez Blvd,78248,78340,4
2023-06-15 00:00:00.000,"04528",2,0,1800,248,1458,SE Division & Cesar Chavez Blvd,78572,78572,0
2023-06-15 00:00:00.000,"04510",2,0,1700,260,1477,SE Division & 60th Ave,71683,71683,0
2023-06-15 00:00:00.000,"04525",2,0,1720,264,1477,SE Division & 60th Ave,73580,73580,0
2023-06-15 00:00:00.000,"04520",2,0,1730,234,1477,SE Division & 60th Ave,73817,73817,0
2023-06-15 00:00:00.000,"04529",2,0,1740,266,1477,SE Division & 60th Ave,74594,74594,0
2023-06-15 00:00:00.000,"04507",2,0,1750,238,1477,SE Division & 60th Ave,75434,75434,0
2023-06-15 00:00:00.000,"04531",2,0,1760,240,1477,SE Division & 60th Ave,77119,77119,0
2023-06-15 00:00:00.000,"04506",2,0,1770,242,1477,SE Division & 60th Ave,77128,77148,0
2023-06-15 00:00:00.000,"04522",2,0,1780,244,1477,SE Division & 60th Ave,77446,77466,0
2023-06-15 00:00:00.000,"04502",2,0,1790,246,1477,SE Division & 60th Ave,78634,78654,0
2023-06-15 00:00:00.000,"04528",2,0,1800,248,1477,SE Division & 60th Ave,78734,78734,0
2023-06-15 00:00:00.000,"04502",2,1,1790,246,1496,SE Division & 8th,74617,74617,0
2023-06-15 00:00:00.000,"04528",2,1,1800,248,1496,SE Division & 8th,75181,75181,0
2023-06-15 00:00:00.000,"04510",2,0,1700,260,1497,SE Division & 82nd Ave,71895,71948,0
2023-06-15 00:00:00.000,"04514",2,0,1710,262,1497,SE Division & 82nd Ave,72836,72870,1
2023-06-15 00:00:00.000,"04525",2,0,1720,264,1497,SE Division & 82nd Ave,73795,73824,0
2023-06-15 00:00:00.000,"04520",2,0,1730,234,1497,SE Division & 82nd Ave,74019,74101,2
2023-06-15 00:00:00.000,"04529",2,0,1740,266,1497,SE Division & 82nd Ave,74851,74876,1
2023-06-15 00:00:00.000,"04507",2,0,1750,238,1497,SE Division & 82nd Ave,75616,75637,1
2023-06-15 00:00:00.000,"04531",2,0,1760,240,1497,SE Division & 82nd Ave,77315,77344,3
2023-06-15 00:00:00.000,"04506",2,0,1770,242,1497,SE Division & 82nd Ave,77351,77373,0
2023-06-15 00:00:00.000,"04522",2,0,1780,244,1497,SE Division & 82nd Ave,77690,77719,3
2023-06-15 00:00:00.000,"04502",2,0,1790,246,1497,SE Division & 82nd Ave,78865,78889,3
2023-06-15 00:00:00.000,"04528",2,0,1800,248,1497,SE Division & 82nd Ave,79045,79087,0
2023-06-15 00:00:00.000,"04510",2,1,1700,260,1499,SE Division & 82nd Ave,66842,66969,1
2023-06-15 00:00:00.000,"04514",2,1,1710,262,1499,SE Division & 82nd Ave,67538,67698,5
2023-06-15 00:00:00.000,"04525",2,1,1720,264,1499,SE Division & 82nd Ave,68332,68433,4
2023-06-15 00:00:00.000,"04520",2,1,1730,234,1499,SE Division & 82nd Ave,69124,69147,2
2023-06-15 00:00:00.000,"04529",2,1,1740,266,1499,SE Division & 82nd Ave,69687,69920,1
2023-06-15 00:00:00.000,"04507",2,1,1750,238,1499,SE Division & 82nd Ave,70488,70602,1
2023-06-15 00:00:00.000,"04531",2,1,1760,240,1499,SE Division & 82nd Ave,71278,71391,4
2023-06-15 00:00:00.000,"04506",2,1,1770,242,1499,SE Division & 82nd Ave,72096,72132,0
2023-06-15 00:00:00.000,"04522",2,1,1780,244,1499,SE Division & 82nd Ave,72653,72873,1
2023-06-15 00:00:00.000,"04502",2,1,1790,246,1499,SE Division & 82nd Ave,73692,73710,0
2023-06-15 00:00:00.000,"04528",2,1,1800,248,1499,SE Division & 82nd Ave,74296,74349,3
2023-06-15 00:00:00.000,"04510",2,1,1700,260,1501,SE Division & 85th Ave,66805,66805,0
2023-06-15 00:00:00.000,"04514",2,1,1710,262,1501,SE Division & 85th Ave,67475,67498,0
2023-06-15 00:00:00.000,"04525",2,1,1720,264,1501,SE Division & 85th Ave,68301,68301,0
2023-06-15 00:00:00.000,"04520",2,1,1730,234,1501,SE Division & 85th Ave,69078,69078,0
2023-06-15 00:00:00.000,"04529",2,1,1740,266,1501,SE Division & 85th Ave,69658,69658,0
2023-06-15 00:00:00.000,"04507",2,1,1750,238,1501,SE Division & 85th Ave,70455,70455,0
2023-06-15 00:00:00.000,"04531",2,1,1760,240,1501,SE Division & 85th Ave,71225,71247,0
2023-06-15 00:00:00.000,"04506",2,1,1770,242,1501,SE Division & 85th Ave,72048,72048,0
2023-06-15 00:00:00.000,"04522",2,1,1780,244,1501,SE Division & 85th Ave,72626,72626,0
2023-06-15 00:00:00.000,"04502",2,1,1790,246,1501,SE Division & 85th Ave,73632,73658,0
2023-06-15 00:00:00.000,"04528",2,1,1800,248,1501,SE Division & 85th Ave,74211,74247,0
2023-06-15 00:00:00.000,"04531",2,0,1760,240,2594,SE Hawthorne & 6th,76202,76202,0
2023-06-15 00:00:00.000,"04522",2,0,1780,244,2594,SE Hawthorne & 6th,76781,76781,0
2023-06-15 00:00:00.000,"04502",2,0,1790,246,2594,SE Hawthorne & 6th,77755,77755,0
2023-06-15 00:00:00.000,"04510",2,1,1700,260,3398,SW Lincoln & 1st,68698,68698,0
2023-06-15 00:00:00.000,"04514",2,1,1710,262,3398,SW Lincoln & 1st,69182,69207,0
2023-06-15 00:00:00.000,"04525",2,1,1720,264,3398,SW Lincoln & 1st,69949,69949,0
2023-06-15 00:00:00.000,"04520",2,1,1730,234,3398,SW Lincoln & 1st,70548,70548,0
2023-06-15 00:00:00.000,"04529",2,1,1740,266,3398,SW Lincoln & 1st,71256,71320,1
2023-06-15 00:00:00.000,"04507",2,1,1750,238,3398,SW Lincoln & 1st,72195,72195,0
2023-06-15 00:00:00.000,"04531",2,1,1760,240,3398,SW Lincoln & 1st,72929,72929,0
2023-06-15 00:00:00.000,"04506",2,1,1770,242,3398,SW Lincoln & 1st,73451,73451,0
2023-06-15 00:00:00.000,"04522",2,1,1780,244,3398,SW Lincoln & 1st,74091,74091,0
2023-06-15 00:00:00.000,"04502",2,1,1790,246,3398,SW Lincoln & 1st,75268,75268,0
2023-06-15 00:00:00.000,"04528",2,1,1800,248,3398,SW Lincoln & 1st,75606,75606,0
2023-06-15 00:00:00.000,"04510",2,1,1700,260,1316,NW Division & Civic Dr,65226,65226,0
2023-06-15 00:00:00.000,"04514",2,1,1710,262,1316,NW Division & Civic Dr,66057,66057,0
2023-06-15 00:00:00.000,"04525",2,1,1720,264,1316,NW Division & Civic Dr,66882,66908,0
2023-06-15 00:00:00.000,"04520",2,1,1730,234,1316,NW Division & Civic Dr,67647,67666,1
2023-06-15 00:00:00.000,"04529",2,1,1740,266,1316,NW Division & Civic Dr,68254,68254,0
2023-06-15 00:00:00.000,"04507",2,1,1750,238,1316,NW Division & Civic Dr,68991,68991,0
2023-06-15 00:00:00.000,"04531",2,1,1760,240,1316,NW Division & Civic Dr,69820,69820,0
2023-06-15 00:00:00.000,"04506",2,1,1770,242,1316,NW Division & Civic Dr,70526,70526,0
2023-06-15 00:00:00.000,"04522",2,1,1780,244,1316,NW Division & Civic Dr,71325,71347,1
2023-06-15 00:00:00.000,"04502",2,1,1790,246,1316,NW Division & Civic Dr,72160,72182,0
2023-06-15 00:00:00.000,"04528",2,1,1800,248,1316,NW Division & Civic Dr,72864,72877,1
2023-06-15 00:00:00.000,"04510",2,1,1700,260,1334,NW Division & Eastwood Ave,65363,65363,0
2023-06-15 00:00:00.000,"04514",2,1,1710,262,1334,NW Division & Eastwood Ave,66206,66240,2
2023-06-15 00:00:00.000,"04525",2,1,1720,264,1334,NW Division & Eastwood Ave,67035,67035,0
2023-06-15 00:00:00.000,"04520",2,1,1730,234,1334,NW Division & Eastwood Ave,67863,67883,0
2023-06-15 00:00:00.000,"04529",2,1,1740,266,1334,NW Division & Eastwood Ave,68424,68424,0
2023-06-15 00:00:00.000,"04507",2,1,1750,238,1334,NW Division & Eastwood Ave,69119,69146,1
2023-06-15 00:00:00.000,"04531",2,1,1760,240,1334,NW Division & Eastwood Ave,69965,70009,3
2023-06-15 00:00:00.000,"04506",2,1,1770,242,1334,NW Division & Eastwood Ave,70663,70663,0
2023-06-15 00:00:00.000,"04522",2,1,1780,244,1334,NW Division & Eastwood Ave,71479,71498,0
2023-06-15 00:00:00.000,"04502",2,1,1790,246,1334,NW Division & Eastwood Ave,72351,72351,0
2023-06-15 00:00:00.000,"04528",2,1,1800,248,1334,NW Division & Eastwood Ave,73024,73024,0
2023-06-15 00:00:00.000,"04510",2,0,1700,260,1359,SE Division & 101st Ave,72133,72133,0
2023-06-15 00:00:00.000,"04514",2,0,1710,262,1359,SE Division & 101st Ave,73069,73069,0
2023-06-15 00:00:00.000,"04525",2,0,1720,264,1359,SE Division & 101st Ave,74024,74048,4
2023-06-15 00:00:00.000,"04520",2,0,1730,234,1359,SE Division & 101st Ave,74285,74305,0
2023-06-15 00:00:00.000,"04529",2,0,1740,266,1359,SE Division & 101st Ave,75085,75085,0
2023-06-15 00:00:00.000,"04507",2,0,1750,238,1359,SE Division & 101st Ave,75794,75794,0
2023-06-15 00:00:00.000,"04531",2,0,1760,240,1359,SE Division & 101st Ave,77543,77564,0
2023-06-15 00:00:00.000,"04506",2,0,1770,242,1359,SE Division & 101st Ave,77643,77643,0
2023-06-15 00:00:00.000,"04522",2,0,1780,244,1359,SE Division & 101st Ave,77869,77869,0
2023-06-15 00:00:00.000,"04502",2,0,1790,246,1359,SE Division & 101st Ave,79055,79055,0
2023-06-15 00:00:00.000,"04528",2,0,1800,248,1359,SE Division & 101st Ave,79230,79230,0
2023-06-15 00:00:00.000,"04510",2,0,1700,260,1370,SE Division & 116th Ave,72293,72293,0
2023-06-15 00:00:00.000,"04514",2,0,1710,262,1370,SE Division & 116th Ave,73152,73175,0
2023-06-15 00:00:00.000,"04525",2,0,1720,264,1370,SE Division & 116th Ave,74184,74205,0
